Date,Close/Last,Volume,Open,High,Low,Adjust Open,,
12/02/2015,$58.35,13586070,$58.61,$59.29,$58.315,58.61,,
12/01/2015,$58.99,12196380,$59.13,$59.29,$58.65,59.13,,
11/30/2015,$58.84,14856320,$59.87,$60.06,$58.73,59.87,,
11/27/2015,$59.89,5340915,$60.44,$60.69,$59.87,60.44,,
11/25/2015,$60.24,7820553,$60.00,$60.71,$59.875,60.00,,
11/24/2015,$59.92,12450230,$59.95,$60.415,$59.86,59.95,,
11/23/2015,$60.26,10573840,$60.29,$60.735,$59.88,60.29,,
11/20/2015,$60.07,12226860,$60.98,$61.47,$60.02,60.98,,
11/19/2015,$60.70,11565070,$61.12,$61.36,$60.43,61.12,,
11/18/2015,$60.93,14851760,$60.04,$61.07,$59.55,60.04,,
11/17/2015,$59.92,24645760,$59.34,$60.90,$59.20,59.34,,
11/16/2015,$57.87,13253360,$56.39,$58.03,$56.36,56.39,,
11/13/2015,$56.42,12506870,$56.74,$57.06,$56.30,56.74,,
11/12/2015,$56.95,9536696,$57.64,$57.77,$56.92,57.64,,
11/11/2015,$57.58,8688582,$58.50,$58.73,$57.47,58.50,,
11/10/2015,$58.68,7608698,$58.31,$58.71,$58.31,58.31,,
11/09/2015,$58.49,8436621,$58.50,$58.78,$58.02,58.50,,
11/06/2015,$58.78,9976531,$58.92,$59.20,$58.31,58.92,,
11/05/2015,$58.61,8854577,$58.51,$58.98,$58.42,58.51,,
11/04/2015,$58.37,10055560,$58.58,$58.76,$58.19,58.58,,
11/03/2015,$58.11,10251470,$57.57,$58.33,$57.53,57.57,,
11/02/2015,$57.61,10715170,$57.29,$57.61,$56.77,57.29,,
10/30/2015,$57.24,15798940,$57.73,$58.12,$57.24,57.73,,
10/29/2015,$57.96,12842250,$57.72,$58.12,$57.48,57.72,,
10/28/2015,$57.64,11827180,$57.66,$57.72,$57.16,57.66,,
10/27/2015,$57.48,10505050,$58.01,$58.04,$57.38,58.01,,
10/26/2015,$58.02,10832070,$58.40,$58.45,$57.97,58.40,,
10/23/2015,$58.30,13037820,$59.19,$59.28,$58.22,59.19,,
10/22/2015,$58.90,14576990,$58.94,$59.96,$58.64,58.94,,
10/21/2015,$58.64,13134870,$58.80,$59.035,$58.57,58.80,,
10/20/2015,$58.75,10419870,$58.86,$59.00,$58.57,58.86,,
10/19/2015,$58.85,17802240,$58.79,$59.30,$58.50,58.79,,
10/16/2015,$58.89,25898570,$59.47,$59.49,$58.37,59.47,,
10/15/2015,$59.33,46220110,$59.70,$60.47,$58.61,59.70,,
10/14/2015,$60.03,80751840,$66.61,$67.95,$60.02,66.61,,
10/13/2015,$66.73,8814695,$66.62,$66.94,$66.26,66.62,,
10/12/2015,$66.93,5643470,$66.67,$67.00,$66.58,66.67,,
10/09/2015,$66.69,6748858,$66.94,$67.02,$66.505,66.94,,
10/08/2015,$66.88,5943893,$66.23,$66.986,$66.15,66.23,,
10/07/2015,$66.36,7182829,$65.84,$66.36,$65.77,65.84,,
10/06/2015,$65.68,7389972,$65.54,$65.95,$65.18,65.54,,
10/05/2015,$65.87,6271449,$65.21,$65.92,$65.14,65.21,,
10/02/2015,$64.98,7081729,$63.76,$64.98,$63.41,63.76,,
10/01/2015,$64.27,7836339,$64.76,$64.94,$63.875,64.76,,
09/30/2015,$64.84,7978468,$64.43,$64.94,$63.93,64.43,,
09/29/2015,$63.78,7639949,$63.75,$64.04,$63.234,63.75,,
09/28/2015,$63.66,9393756,$63.60,$63.95,$63.48,63.60,,
09/25/2015,$63.78,7163040,$64.07,$64.46,$63.62,64.07,,
09/24/2015,$63.83,6955350,$63.36,$63.975,$63.30,63.36,,
09/23/2015,$63.72,5873812,$63.72,$63.9299,$63.115,63.72,,
09/22/2015,$63.59,8800573,$63.23,$63.82,$62.915,63.23,,
09/21/2015,$63.72,7118771,$63.75,$64.00,$63.37,63.75,,
09/18/2015,$63.34,12872210,$63.75,$64.23,$63.26,63.75,,
09/17/2015,$64.47,7060649,$64.70,$65.29,$64.16,64.70,,
09/16/2015,$64.69,5624164,$64.60,$64.765,$64.05,64.60,,
09/15/2015,$64.32,6807579,$64.48,$64.70,$64.05,64.48,,
09/14/2015,$64.28,6905535,$64.65,$64.67,$63.82,64.65,,
09/11/2015,$64.65,8058905,$64.18,$64.68,$63.99,64.18,,
09/10/2015,$64.12,14523080,$64.07,$64.65,$63.83,64.07,,
09/09/2015,$65.12,9457162,$66.86,$67.01,$65.01,66.86,,
09/08/2015,$66.38,17655850,$65.23,$66.50,$65.18,65.23,,
09/04/2015,$63.89,9191591,$64.07,$64.30,$63.51,64.07,,
09/03/2015,$64.86,8509362,$64.72,$65.01,$64.39,64.72,,
09/02/2015,$64.44,9502505,$64.59,$64.94,$64.06,64.59,,
09/01/2015,$63.82,13392910,$63.80,$64.315,$63.27,63.80,,
08/31/2015,$64.73,8174452,$64.82,$65.00,$64.29,64.82,,
08/28/2015,$64.94,14302510,$66.09,$66.12,$64.45,66.09,,
08/27/2015,$66.08,13775110,$65.32,$66.1799,$64.95,65.32,,
08/26/2015,$64.83,13904110,$64.23,$64.85,$63.02,64.23,,
08/25/2015,$63.10,14641990,$65.45,$65.71,$63.00,65.45,,
08/24/2015,$63.95,22239180,$63.74,$66.16,$61.50,63.74,,
08/21/2015,$66.54,15688810,$67.91,$68.31,$66.54,67.91,,
08/20/2015,$68.43,9850978,$68.08,$69.30,$67.94,68.08,,
08/19/2015,$68.57,16329210,$68.87,$69.39,$67.77,68.87,,
08/18/2015,$69.48,21224560,$70.00,$70.50,$69.24,70.00,,
08/17/2015,$71.91,7506355,$71.83,$72.23,$71.76,71.83,,
08/14/2015,$72.38,5861354,$72.30,$72.60,$72.04,72.30,,
08/13/2015,$72.11,7596045,$72.40,$72.77,$71.97,72.40,,
08/12/2015,$72.58,8896372,$71.53,$72.66,$71.27,71.53,,
08/11/2015,$71.93,6820459,$71.25,$72.37,$71.15,71.25,,
08/10/2015,$71.48,6011438,$71.50,$71.75,$71.34,71.50,,
08/07/2015,$71.25,7796793,$72.71,$72.825,$71.17,72.71,,
08/06/2015,$72.79,6367600,$73.35,$73.38,$72.66,73.35,,
08/05/2015,$73.51,8680722,$72.39,$73.695,$72.25,72.39,,
08/04/2015,$72.25,5848748,$72.42,$72.80,$71.93,72.42,,
08/03/2015,$72.18,5124175,$71.84,$72.38,$71.84,71.84,,
07/31/2015,$71.98,7928121,$72.44,$72.49,$71.663,72.44,,
07/30/2015,$72.16,4600718,$72.03,$72.53,$71.7803,72.03,,
07/29/2015,$72.23,4931480,$72.25,$72.63,$72.09,72.25,,
07/28/2015,$72.10,8592294,$71.53,$72.39,$71.23,71.53,,
07/27/2015,$71.38,6189872,$71.38,$71.65,$71.01,71.38,,
07/24/2015,$71.58,5855687,$72.53,$72.56,$71.50,72.53,,
07/23/2015,$72.51,4245262,$73.07,$73.22,$72.42,73.07,,
07/22/2015,$73.16,6961491,$72.78,$73.82,$72.78,72.78,,
07/21/2015,$72.74,6427387,$73.10,$73.29,$72.53,73.10,,
07/20/2015,$73.10,5085441,$73.35,$73.44,$73.0599,73.35,,
07/17/2015,$73.39,5644888,$73.74,$74.07,$73.31,73.74,,
07/16/2015,$73.83,5224099,$73.97,$74.14,$73.76,73.97,,
07/15/2015,$73.65,4562958,$73.59,$73.90,$73.19,73.59,,
07/14/2015,$73.79,5484938,$73.98,$74.09,$73.4838,73.98,,
07/13/2015,$73.88,6048564,$73.51,$74.105,$73.51,73.51,,
07/10/2015,$73.12,5579323,$73.08,$73.5501,$73.08,73.08,,
07/09/2015,$72.78,8693362,$73.67,$73.73,$72.71,73.67,,
07/08/2015,$73.06,7790905,$73.30,$73.59,$72.90,73.30,,
07/07/2015,$73.79,12375550,$72.66,$73.86,$72.00,72.66,,
07/06/2015,$72.53,10517490,$71.38,$72.69,$71.38,71.38,,
07/02/2015,$71.86,6585960,$72.02,$72.56,$71.66,72.02,,
07/01/2015,$71.88,10772220,$71.60,$71.95,$70.36,71.60,,
06/30/2015,$70.93,11097250,$71.81,$71.81,$70.78,71.81,,
06/29/2015,$71.42,8177017,$71.80,$72.00,$71.41,71.80,,
06/26/2015,$72.12,6892729,$71.96,$72.46,$71.87,71.96,,
06/25/2015,$71.86,5285808,$72.45,$72.63,$71.83,72.45,,
06/24/2015,$72.38,7338351,$72.56,$72.65,$72.14,72.56,,
06/23/2015,$72.57,7860047,$72.89,$72.94,$72.34,72.89,,
06/22/2015,$72.79,6489211,$72.98,$73.1899,$72.695,72.98,,
06/19/2015,$72.74,14486170,$72.80,$73.22,$72.70,72.80,,
06/18/2015,$72.98,8376181,$72.74,$73.48,$72.74,72.74,,
06/17/2015,$72.73,5703855,$72.63,$72.90,$72.34,72.63,,
06/16/2015,$72.35,6172128,$72.22,$72.58,$71.72,72.22,,
06/15/2015,$71.93,7479914,$72.20,$72.40,$71.70,72.20,,
06/12/2015,$72.43,7243377,$72.74,$72.90,$72.40,72.74,,
06/11/2015,$72.94,7411469,$73.23,$73.67,$72.84,73.23,,
06/10/2015,$72.93,11214880,$72.71,$73.33,$72.3364,72.71,,
06/09/2015,$72.47,8329537,$72.70,$72.85,$72.36,72.70,,
06/08/2015,$72.61,9592051,$73.43,$73.49,$72.60,73.43,,
06/05/2015,$73.06,10632720,$74.17,$74.27,$72.98,74.17,,
06/04/2015,$74.15,8968025,$74.46,$74.98,$73.95,74.46,,
06/03/2015,$74.89,6092195,$74.70,$75.20,$74.475,74.70,,
06/02/2015,$74.53,5788095,$74.54,$75.00,$74.42,74.54,,
06/01/2015,$74.73,5645505,$74.69,$75.08,$74.41,74.69,,
05/29/2015,$74.27,6350885,$74.82,$74.88,$74.15,74.82,,
05/28/2015,$74.84,5023761,$75.07,$75.16,$74.65,75.07,,
05/27/2015,$75.19,6986823,$75.01,$75.51,$75.00,75.01,,
05/26/2015,$74.90,10561670,$75.77,$75.83,$74.815,75.77,,
05/22/2015,$75.86,6814894,$76.20,$76.38,$75.86,76.20,,
05/21/2015,$76.11,6166798,$75.80,$76.42,$75.56,75.80,,
05/20/2015,$75.90,10513830,$76.48,$76.50,$75.83,76.48,,
05/19/2015,$76.43,22374930,$78.18,$78.36,$76.23,78.18,,
05/18/2015,$79.92,8276564,$79.37,$79.94,$79.16,79.37,,
05/15/2015,$79.24,6587546,$78.71,$79.25,$78.57,78.71,,
05/14/2015,$78.72,6169766,$78.37,$78.77,$78.02,78.37,,
05/13/2015,$78.16,8377401,$79.18,$79.43,$77.98,79.18,,
05/12/2015,$78.96,8439472,$78.02,$79.48,$77.87,78.02,,
05/11/2015,$78.10,3734592,$78.32,$78.6099,$78.03,78.32,,
05/08/2015,$78.53,5346476,$78.60,$79.25,$78.40,78.60,,
05/07/2015,$78.03,5538277,$77.73,$78.34,$77.30,77.73,,
05/06/2015,$77.65,5459502,$77.92,$78.12,$77.17,77.92,,
05/05/2015,$78.13,5855327,$79.01,$79.01,$78.06,79.01,,
05/04/2015,$79.18,6634932,$78.98,$79.545,$78.46,78.98,,
05/01/2015,$78.60,4999717,$78.20,$78.76,$78.1702,78.20,,
04/30/2015,$78.05,8790162,$77.83,$78.48,$77.59,77.83,,
04/29/2015,$77.88,7073561,$78.70,$78.7849,$77.79,78.70,,
04/28/2015,$79.10,4888825,$79.46,$79.48,$78.77,79.46,,
04/27/2015,$79.37,6441108,$79.77,$79.86,$79.29,79.77,,
04/24/2015,$79.84,6845782,$79.38,$80.93,$79.24,79.38,,
04/23/2015,$79.18,7439548,$78.38,$79.54,$78.20,78.38,,
04/22/2015,$78.43,7594668,$77.73,$78.64,$77.55,77.73,,
04/21/2015,$78.03,6186718,$78.61,$78.84,$77.905,78.61,,
04/20/2015,$78.14,8846316,$78.39,$78.83,$78.02,78.39,,
04/17/2015,$77.88,11790390,$78.94,$79.15,$77.55,78.94,,
04/16/2015,$79.24,8011878,$79.50,$79.89,$79.13,79.50,,
04/15/2015,$79.74,6178464,$80.58,$80.98,$79.651,80.58,,
04/14/2015,$80.15,5510439,$80.29,$80.42,$79.68,80.29,,
04/13/2015,$80.29,4678188,$80.40,$80.92,$80.27,80.40,,
04/10/2015,$80.65,5480304,$80.86,$81.00,$80.5452,80.86,,
04/09/2015,$80.84,3920862,$80.84,$81.39,$80.58,80.84,,
04/08/2015,$81.03,6691834,$80.39,$81.23,$80.36,80.39,,
04/07/2015,$80.50,6583331,$81.09,$81.29,$80.46,81.09,,
04/06/2015,$80.99,6363172,$80.46,$81.33,$80.15,80.46,,
04/02/2015,$80.73,5795731,$80.73,$81.315,$80.55,80.73,,
04/01/2015,$80.71,8273269,$82.28,$82.28,$80.43,82.28,,
03/31/2015,$82.25,5587701,$82.39,$83.04,$82.25,82.39,,
03/30/2015,$82.53,5695280,$81.70,$82.80,$81.43,81.70,,
03/27/2015,$81.35,5711307,$81.85,$82.18,$81.245,81.85,,
03/26/2015,$81.89,8263996,$80.93,$82.31,$80.65,80.93,,
03/25/2015,$81.32,6643373,$83.09,$83.25,$81.31,83.09,,
03/24/2015,$83.05,5336562,$83.19,$83.71,$82.96,83.19,,
03/23/2015,$83.31,6502115,$83.18,$83.90,$83.12,83.18,,
03/20/2015,$83.24,12286470,$81.83,$83.49,$81.71,81.83,,
03/19/2015,$81.52,7197819,$82.33,$82.44,$81.37,82.33,,
03/18/2015,$82.53,10224250,$81.98,$82.96,$81.155,81.98,,
03/17/2015,$82.62,4801944,$82.98,$83.01,$82.24,82.98,,
03/16/2015,$83.29,6481098,$82.45,$83.37,$82.44,82.45,,
03/13/2015,$81.90,4744047,$81.95,$82.25,$81.29,81.95,,
03/12/2015,$81.90,5225526,$80.81,$82.12,$80.78,80.81,,
03/11/2015,$80.69,6159797,$81.82,$81.97,$80.54,81.82,,
03/10/2015,$82.07,6306113,$82.27,$82.50,$82.07,82.27,,
03/09/2015,$82.88,4671457,$82.59,$83.34,$82.54,82.59,,
03/06/2015,$82.59,5729981,$82.81,$83.10,$82.375,82.81,,
03/05/2015,$83.57,5984359,$83.15,$83.87,$82.96,83.15,,
03/04/2015,$82.58,6199876,$83.21,$83.21,$82.20,83.21,,
03/03/2015,$83.37,6459916,$83.66,$83.82,$83.17,83.66,,
03/02/2015,$83.96,6061365,$83.89,$84.00,$83.20,83.89,,
02/27/2015,$83.93,5877422,$83.72,$84.16,$83.40,83.72,,
02/26/2015,$83.80,5875705,$83.85,$83.86,$83.27,83.85,,
02/25/2015,$83.57,6808088,$84.63,$84.716,$83.52,84.63,,
02/24/2015,$84.57,5193641,$84.52,$84.82,$83.92,84.52,,
02/23/2015,$84.60,6706612,$84.39,$84.86,$84.23,84.39,,
02/20/2015,$84.30,13829640,$82.73,$84.38,$82.55,82.73,,
02/19/2015,$83.52,18610950,$84.50,$84.80,$83.39,84.50,,
02/18/2015,$86.29,6015068,$85.98,$86.30,$85.52,85.98,,
02/17/2015,$85.96,5066580,$85.43,$85.97,$84.97,85.43,,
02/13/2015,$85.81,5572101,$85.84,$86.16,$85.32,85.84,,
02/12/2015,$85.89,6923493,$86.56,$86.68,$85.23,86.56,,
02/11/2015,$86.34,5828327,$86.63,$87.12,$85.92,86.63,,
02/10/2015,$87.29,5690486,$86.62,$87.41,$86.42,86.62,,
02/09/2015,$85.91,5396388,$86.97,$87.19,$85.64,86.97,,
02/06/2015,$87.33,5612414,$87.26,$88.00,$86.78,87.26,,
02/05/2015,$87.28,5007073,$87.11,$87.36,$86.56,87.11,,
02/04/2015,$86.65,8908561,$86.11,$87.035,$86.00,86.11,,
02/03/2015,$86.19,8257833,$85.83,$86.525,$85.66,85.83,,
02/02/2015,$85.71,6875399,$84.79,$85.87,$83.93,84.79,,
01/30/2015,$84.98,10238350,$86.78,$87.36,$84.90,86.78,,
01/29/2015,$87.72,6479026,$87.07,$87.72,$86.27,87.07,,
01/28/2015,$86.82,5890273,$88.02,$88.23,$86.77,88.02,,
01/27/2015,$87.53,6020450,$88.28,$88.46,$87.26,88.28,,
01/26/2015,$88.63,4666660,$88.31,$89.16,$88.12,88.31,,
01/23/2015,$88.51,7550926,$88.42,$89.26,$87.89,88.42,,
01/22/2015,$88.30,7070914,$87.23,$88.395,$86.86,87.23,,
01/21/2015,$86.64,8174002,$86.10,$86.91,$85.71,86.10,,
01/20/2015,$86.69,7657311,$86.82,$87.70,$85.552,86.82,,
01/16/2015,$86.77,8408555,$87.20,$87.46,$86.23,87.20,,
01/15/2015,$87.38,9400562,$87.00,$87.78,$86.70,87.00,,
01/14/2015,$86.61,11829920,$87.65,$88.52,$86.50,87.65,,
01/13/2015,$89.31,8215382,$90.80,$90.97,$88.93,90.80,,
01/12/2015,$90.02,7362696,$89.36,$90.31,$89.22,89.36,,
01/09/2015,$89.35,8515494,$90.32,$90.39,$89.25,90.32,,
01/08/2015,$90.47,12703330,$89.21,$90.665,$89.07,89.21,,
01/07/2015,$88.60,8454523,$86.78,$88.68,$86.67,86.78,,
01/06/2015,$86.31,8157411,$85.98,$86.75,$85.79,85.98,,
01/05/2015,$85.65,6960015,$85.72,$86.32,$85.51,85.72,,
01/02/2015,$85.90,4489956,$86.27,$86.72,$85.545,86.27,,
12/31/2014,$85.88,4131577,$87.08,$87.44,$85.86,87.08,,
12/30/2014,$86.79,3265377,$86.52,$87.13,$86.48,86.52,,
12/29/2014,$86.64,3597056,$86.46,$87.07,$86.40,86.46,,
12/26/2014,$86.91,3249266,$86.18,$87.14,$86.01,86.18,,
12/24/2014,$86.43,2491789,$86.97,$87.065,$86.39,86.97,,
12/23/2014,$86.66,5538392,$86.69,$87.08,$86.36,86.69,,
12/22/2014,$86.38,4496253,$85.32,$86.40,$85.29,85.32,,
12/19/2014,$85.16,12043210,$86.26,$86.34,$85.16,86.26,,
12/18/2014,$85.94,8569642,$84.80,$85.95,$84.28,84.80,,
12/17/2014,$84.23,6601553,$83.28,$84.26,$82.95,83.28,,
12/16/2014,$82.96,7359123,$83.62,$84.76,$82.94,83.62,,
12/15/2014,$83.94,6288571,$84.26,$84.70,$83.05,84.26,,
12/12/2014,$83.81,7275142,$83.52,$85.00,$83.52,83.52,,
12/11/2014,$83.83,8004182,$83.20,$84.495,$83.16,83.20,,
12/10/2014,$82.98,6973325,$83.93,$84.31,$82.90,83.93,,
12/09/2014,$83.56,6581651,$83.65,$84.21,$82.65,83.65,,
12/08/2014,$84.23,6260180,$84.15,$84.67,$83.85,84.15,,
12/05/2014,$84.12,6569868,$84.81,$84.82,$83.51,84.81,,
12/04/2014,$84.76,6917919,$84.13,$84.82,$83.65,84.13,,
12/03/2014,$84.94,6337450,$85.95,$86.00,$84.68,85.95,,
12/02/2014,$86.40,6755718,$86.27,$86.70,$85.93,86.27,,
12/01/2014,$86.22,9076229,$86.72,$87.07,$85.7499,86.72,,
11/28/2014,$87.54,7820627,$86.18,$88.09,$85.90,86.18,,
11/26/2014,$84.98,3942810,$84.90,$85.111,$84.48,84.90,,
11/25/2014,$84.95,6673391,$85.50,$85.51,$84.39,85.50,,
11/24/2014,$85.40,7922867,$84.85,$85.61,$84.77,84.85,,
11/21/2014,$84.65,6649630,$85.34,$85.44,$84.58,85.34,,
11/20/2014,$84.58,7812333,$84.81,$85.29,$84.04,84.81,,
11/19/2014,$84.99,12175600,$83.96,$85.64,$83.92,83.96,,
11/18/2014,$83.79,6071378,$83.50,$83.92,$83.34,83.50,,
11/17/2014,$83.57,7976191,$82.58,$83.72,$82.53,82.58,,
11/14/2014,$82.96,10633950,$82.58,$83.15,$82.10,82.58,,
11/13/2014,$82.94,22785210,$80.96,$83.06,$80.86,80.96,,
11/12/2014,$79.20,6773725,$78.83,$79.44,$78.65,78.83,,
11/11/2014,$79.01,5588335,$79.40,$79.42,$78.85,79.40,,
11/10/2014,$79.44,12611680,$78.60,$80.13,$78.42,78.60,,
11/07/2014,$78.77,9497697,$77.84,$79.08,$77.61,77.84,,
11/06/2014,$77.81,4607728,$78.15,$78.18,$77.17,78.15,,
11/05/2014,$77.70,5663290,$77.87,$78.23,$77.30,77.87,,
11/04/2014,$77.26,6904774,$76.49,$77.37,$76.28,76.49,,
11/03/2014,$76.28,6879225,$76.35,$76.38,$75.59,76.35,,
10/31/2014,$76.27,7560714,$76.89,$77.40,$76.01,76.89,,
10/30/2014,$76.45,4872214,$76.17,$76.60,$75.98,76.17,,
10/29/2014,$76.39,5759716,$76.55,$76.64,$75.97,76.55,,
10/28/2014,$76.35,4978584,$76.63,$76.80,$76.00,76.63,,
10/27/2014,$76.59,4107391,$76.33,$76.98,$76.31,76.33,,
10/24/2014,$76.38,4479553,$76.13,$76.50,$75.50,76.13,,
10/23/2014,$76.25,6356128,$76.37,$76.65,$75.78,76.37,,
10/22/2014,$76.03,5873571,$76.47,$76.66,$76.01,76.47,,
10/21/2014,$76.02,8274664,$75.18,$76.20,$75.01,75.18,,
10/20/2014,$75.14,7022044,$74.14,$75.22,$73.92,74.14,,
10/17/2014,$74.10,11462290,$74.18,$74.50,$73.03,74.18,,
10/16/2014,$73.82,14331360,$73.23,$74.0694,$72.61,73.23,,
10/15/2014,$75.20,21047150,$77.58,$77.69,$74.36,77.58,,
10/14/2014,$77.98,7856300,$77.83,$78.63,$77.67,77.83,,
10/13/2014,$77.56,8193589,$78.03,$78.585,$77.45,78.03,,
10/10/2014,$78.29,10048680,$77.93,$79.37,$77.93,77.93,,
10/09/2014,$77.86,7072709,$78.11,$78.83,$77.66,78.11,,
10/08/2014,$78.24,8087680,$77.41,$78.485,$76.81,77.41,,
10/07/2014,$77.30,7040611,$77.03,$77.695,$76.72,77.03,,
10/06/2014,$77.35,5396141,$77.05,$77.92,$76.99,77.05,,
10/03/2014,$77.32,5779387,$76.57,$77.48,$76.53,76.57,,
10/02/2014,$76.23,4915674,$76.21,$76.91,$75.96,76.21,,
10/01/2014,$76.12,6492328,$76.51,$76.86,$75.91,76.51,,
09/30/2014,$76.47,5622333,$76.04,$76.72,$75.77,76.04,,
09/29/2014,$76.08,4922305,$76.06,$76.25,$75.65,76.06,,
09/26/2014,$76.49,3684066,$76.25,$76.57,$75.86,76.25,,
09/25/2014,$76.12,4905692,$76.93,$77.05,$76.12,76.93,,
09/24/2014,$77.08,8392268,$75.73,$77.31,$75.70,75.73,,
09/23/2014,$75.60,6699475,$76.00,$76.225,$75.57,76.00,,
09/22/2014,$76.31,4400943,$76.79,$76.86,$76.25,76.79,,
09/19/2014,$76.84,13305650,$76.45,$77.07,$76.38,76.45,,
09/18/2014,$76.22,4712624,$76.31,$76.58,$75.91,76.31,,
09/17/2014,$76.24,4233195,$76.36,$76.47,$76.01,76.36,,
09/16/2014,$76.32,4075572,$75.64,$76.57,$75.60,75.64,,
09/15/2014,$75.81,3717931,$75.78,$75.89,$75.61,75.78,,
09/12/2014,$75.77,5652261,$75.97,$76.05,$75.66,75.97,,
09/11/2014,$76.10,4953349,$76.35,$76.44,$76.09,76.35,,
09/10/2014,$76.51,6659859,$76.79,$77.08,$76.37,76.79,,
09/09/2014,$76.74,5616275,$76.56,$77.00,$76.17,76.56,,
09/08/2014,$76.53,5938851,$77.13,$77.32,$76.43,77.13,,
09/05/2014,$77.51,7841819,$76.52,$77.73,$76.48,76.52,,
09/04/2014,$76.56,5223959,$76.16,$76.60,$76.11,76.16,,
09/03/2014,$76.01,4647054,$75.95,$76.33,$75.88,75.95,,
09/02/2014,$75.75,4507766,$75.42,$75.94,$75.41,75.42,,
08/29/2014,$75.50,5041735,$75.75,$75.88,$75.29,75.75,,
08/28/2014,$75.90,2923714,$75.47,$75.94,$75.47,75.47,,
08/27/2014,$75.85,3174614,$75.51,$75.86,$75.44,75.51,,
08/26/2014,$75.52,4206369,$75.83,$76.15,$75.44,75.83,,
08/25/2014,$75.69,3383262,$75.93,$76.02,$75.5063,75.93,,
08/22/2014,$75.73,4112701,$75.78,$76.20,$75.64,75.78,,
08/21/2014,$75.55,5236832,$75.06,$75.91,$75.00,75.06,,
08/20/2014,$74.96,4898266,$74.83,$75.05,$74.51,74.83,,
08/19/2014,$74.88,5047354,$74.81,$74.94,$74.14,74.81,,
08/18/2014,$74.49,3996925,$74.15,$74.68,$74.05,74.15,,
08/15/2014,$73.90,6918230,$74.65,$74.65,$73.485,74.65,,
08/14/2014,$74.39,6136244,$73.89,$74.43,$73.61,73.89,,
08/13/2014,$74.03,6579527,$74.27,$74.41,$73.51,74.27,,
08/12/2014,$74.22,3923584,$74.31,$74.44,$74.01,74.31,,
08/11/2014,$74.36,4672589,$74.29,$74.60,$74.02,74.29,,
08/08/2014,$74.67,4969838,$74.06,$74.73,$73.85,74.06,,
08/07/2014,$73.95,7049023,$74.34,$74.81,$73.76,74.34,,
08/06/2014,$74.20,7917603,$73.19,$74.29,$73.18,73.19,,
08/05/2014,$73.34,10561280,$73.31,$73.52,$72.77,73.31,,
08/04/2014,$73.54,5402081,$73.38,$73.625,$73.06,73.38,,
08/01/2014,$73.54,8149352,$73.32,$73.88,$73.22,73.32,,
07/31/2014,$73.58,9587226,$73.99,$74.25,$73.54,73.99,,
07/30/2014,$74.78,9977185,$75.88,$75.92,$74.67,75.88,,
07/29/2014,$75.44,6278392,$75.21,$76.01,$75.15,75.21,,
07/28/2014,$75.71,5493696,$75.43,$75.93,$75.36,75.43,,
07/25/2014,$75.97,3928419,$76.19,$76.36,$75.80,76.19,,
07/24/2014,$76.35,6941900,$76.68,$76.79,$76.19,76.68,,
07/23/2014,$76.99,3981058,$76.63,$77.06,$76.59,76.63,,
07/22/2014,$76.64,4383167,$76.84,$76.89,$76.40,76.84,,
07/21/2014,$76.77,3442409,$76.76,$76.91,$76.48,76.76,,
07/18/2014,$77.09,4886249,$76.62,$77.10,$76.51,76.62,,
07/17/2014,$76.61,4619661,$76.58,$77.05,$76.44,76.58,,
07/16/2014,$76.86,3724165,$76.90,$77.05,$76.70,76.90,,
07/15/2014,$76.84,4656904,$76.56,$76.93,$76.56,76.56,,
07/14/2014,$76.55,4788117,$77.13,$77.25,$76.48,77.13,,
07/11/2014,$76.82,4514089,$76.87,$76.97,$76.56,76.87,,
07/10/2014,$77.06,5336218,$76.91,$77.569,$76.91,76.91,,
07/09/2014,$77.21,6229756,$76.77,$77.33,$76.62,76.77,,
07/08/2014,$76.65,7938923,$76.09,$76.98,$76.03,76.09,,
07/07/2014,$76.07,5006477,$75.69,$76.21,$75.55,75.69,,
07/03/2014,$75.75,2873959,$75.61,$76.05,$75.52,75.61,,
07/02/2014,$75.62,4355363,$75.26,$75.90,$75.25,75.26,,
07/01/2014,$75.28,6604469,$75.27,$75.42,$74.75,75.27,,
06/30/2014,$75.07,6653760,$75.395,$75.69,$74.94,75.395,,
06/27/2014,$75.34,13935320,$74.80,$75.38,$74.67,74.80,,
06/26/2014,$74.91,6904064,$75.52,$75.61,$74.70,75.52,,
06/25/2014,$75.62,4300543,$75.76,$75.84,$75.28,75.76,,
06/24/2014,$75.97,5652335,$76.03,$76.21,$75.6849,76.03,,
06/23/2014,$75.79,4267351,$75.56,$75.94,$75.30,75.56,,
06/20/2014,$75.68,11330540,$76.16,$76.17,$75.12,76.16,,
06/19/2014,$75.87,5219468,$75.88,$76.28,$75.80,75.88,,
06/18/2014,$75.70,6675676,$75.04,$75.96,$74.92,75.04,,
06/17/2014,$74.99,6516202,$75.29,$75.42,$74.915,75.29,,
06/16/2014,$75.34,3846868,$75.11,$75.48,$75.02,75.11,,
06/13/2014,$75.28,4934948,$75.67,$75.76,$75.12,75.67,,
06/12/2014,$75.73,5318245,$76.05,$76.19,$75.58,76.05,,
06/11/2014,$76.16,4439802,$76.55,$76.74,$76.05,76.55,,
06/10/2014,$76.62,3310845,$76.81,$76.94,$76.5148,76.81,,
06/09/2014,$77.01,5547641,$77.07,$77.76,$76.70,77.07,,
06/06/2014,$77.21,4188927,$77.46,$77.59,$77.07,77.46,,
